Step	E_el	E_frac	E_tot
380	8.384770e-06	2.264588e-06	1.064936e-05
381	8.154176e-06	3.513022e-06	1.166720e-05
382	1.196246e-02	4.706713e-06	1.196717e-02
383	1.800113e-01	5.863215e-06	1.800171e-01
384	3.226267e-01	7.085032e-06	3.226338e-01
385	4.452266e-01	8.397554e-06	4.452350e-01
386	5.710073e-01	9.843644e-06	5.710171e-01
387	6.769380e-01	1.139183e-05	6.769494e-01
388	8.202363e-01	1.307207e-05	8.202494e-01
389	9.657205e-01	1.474960e-05	9.657352e-01
390	1.123566e+00	1.651158e-05	1.123583e+00
391	1.250224e+00	1.849124e-05	1.250242e+00
392	1.408674e+00	2.053347e-05	1.408695e+00
393	1.529790e+00	2.236745e-05	1.529813e+00
394	1.744142e+00	2.439137e-05	1.744166e+00
395	1.861794e+00	2.642683e-05	1.861821e+00
396	2.023257e+00	2.934411e-05	2.023287e+00
397	2.134724e+00	3.125547e-05	2.134755e+00
398	2.380225e+00	3.384241e-05	2.380259e+00
399	2.487673e+00	3.672491e-05	2.487710e+00
400	2.604389e+00	3.859263e-05	2.604428e+00
